"presence","x","y","cells","chl_mean_surf","o2_mean_surf","sithick_mean_surf","sithick_min_surf","sws_mean_surf","so_mean_benth","sws_mean_benth","sws_min_benth","sws_max_benth","aspect","bathymetry_mean","terrain_ruggedness_index","selected","fold"
0,-38.9250013200686,-43.025001245495,679622,0.305712580680847,276.563323974609,0,0,0.082362987101078,34.6726303100586,0.0778086334466934,0.272507011890411,0.226449802517891,231.673049926758,-5174.75,36.7048950195312,TRUE,2
0,115.975003933075,-43.3250012277865,725920,0.368474364280701,274.979278564453,0,0,0.0536217615008354,34.7135810852051,0.0140224369242787,0.0558879300951958,0.0367513000965118,198.975860595703,-4403.08349609375,70.4063110351562,TRUE,1
0,11.3250003840662,-43.3750012248351,731027,0.314039349555969,290.177337646484,0,0,0.0826622620224953,34.7162704467773,0.00458594458177686,0.0617628395557404,0.0650304853916168,179.218795776367,-4797.72216796875,89.611083984375,TRUE,2
0,13.825000468849,-43.3750012248351,731077,0.318781912326813,286.24560546875,0,0,0.0742000117897987,34.701488494873,0.0229329820722342,0.15265753865242,0.086978554725647,227.887802124023,-5035.02783203125,132.763854980469,TRUE,2
0,104.375003539683,-43.4750012189323,747288,0.34804493188858,274.242309570312,0,0,0.0613193474709988,34.7285270690918,0.018147075548768,0.0993248969316483,0.039178229868412,309.997650146484,-3947.66674804688,121.506958007812,TRUE,2
0,-6.22500021110923,-43.5250012159809,752276,0.357348293066025,277.438232421875,0,0,0.0769963636994362,34.7447891235352,0.00650417106226087,0.123385891318321,0.101542986929417,64.4302978515625,-4299.52783203125,94.8471984863281,TRUE,2
0,-3.07500010428288,-43.625001210078,766739,0.352277517318726,277.817779541016,0,0,0.119770213961601,34.763786315918,0.0110144149512053,0.0764959901571274,0.0331479273736477,345.314636230469,-4092.22216796875,181.468719482422,TRUE,2
0,62.0250021034619,-43.625001210078,768041,0.328878313302994,257.03173828125,0,0,0.264365464448929,34.6874389648438,0.0271369367837906,0.23418752849102,0.171966329216957,12.2741069793701,-5129.25,72.0347290039062,TRUE,2
0,56.5250019169397,-43.7250012041752,782331,0.320370137691498,282.875366210938,0,0,0.213126108050346,34.6877899169922,0.0284784622490406,0.354261189699173,0.276998847723007,69.0085906982422,-4559.0556640625,7.204833984375,TRUE,2
0,66.3250022492884,-43.7750012012238,789727,0.341531217098236,273.293884277344,0,0,0.256863236427307,34.7075614929199,0.027675349265337,0.165899753570557,0.290349960327148,211.237533569336,-4448.72216796875,33.4131469726562,TRUE,2
0,35.075001189503,-43.8250011982724,796302,0.30214050412178,293.122528076172,0,0,0.102059289813042,34.761417388916,0.00750160170719028,0.0864283815026283,0.0631504654884338,90.7791976928711,-3929.13891601562,150.816009521484,TRUE,1
